Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2024-12-15,,,,,,,,
2024-12-16,96.42664405811924,96.47637718473548,92.59742854317118,92.61732482910156,12395900.0,0.0,0.0,SBUX
2024-12-17,92.50791200770183,93.43289194988404,91.55309522677332,91.5928726196289,8536100.0,0.0,0.0,SBUX
2024-12-18,91.27460387934173,91.7520160823221,89.15610477635086,89.41470336914062,10886600.0,0.0,0.0,SBUX
2024-12-19,89.75285960903231,91.0856298971351,88.19133516830139,88.28085327148438,14628400.0,0.0,0.0,SBUX
2024-12-20,87.38571038791089,88.6786956985771,86.59997409459332,87.4951171875,26477500.0,0.0,0.0,SBUX
2024-12-21,87.38571038791089,88.6786956985771,86.59997409459332,87.4951171875,26477500.0,,,
2024-12-22,87.38571038791089,88.6786956985771,86.59997409459332,87.4951171875,26477500.0,,,
2024-12-23,87.02765310791371,87.4055990410842,85.83413404343169,86.96797943115234,11203700.0,0.0,0.0,SBUX
2024-12-24,86.92819943962269,89.43459265416735,86.6994376852263,89.42465209960938,5422000.0,0.0,0.0,SBUX
2024-12-25,86.92819943962269,89.43459265416735,86.6994376852263,89.42465209960938,5422000.0,,,
2024-12-26,88.88756416598854,91.55309725058152,88.88756416598854,91.36412048339844,7538700.0,0.0,0.0,SBUX
2024-12-27,90.40930327545438,92.69688281541067,90.38940699046684,91.75201416015624,8200400.0,0.0,0.0,SBUX
2024-12-28,90.40930327545438,92.69688281541067,90.38940699046684,91.75201416015624,8200400.0,,,
2024-12-29,90.40930327545438,92.69688281541067,90.38940699046684,91.75201416015624,8200400.0,,,
2024-12-30,90.79720031135172,90.82703715159268,89.35502313129142,90.09103393554688,8404500.0,0.0,0.0,SBUX
2024-12-31,90.24022616562624,91.2746053773425,90.10097493013902,90.75741577148438,4220700.0,0.0,0.0,SBUX
2025-01-01,90.24022616562624,91.2746053773425,90.10097493013902,90.75741577148438,4220700.0,,,
2025-01-02,91.05579893751172,92.1598075560537,90.91655529086763,91.67244720458984,8640900.0,0.0,0.0,SBUX
2025-01-03,91.90120971110716,92.61732423581914,91.30445013658374,92.08023834228516,4964900.0,0.0,0.0,SBUX
2025-01-04,91.90120971110716,92.61732423581914,91.30445013658374,92.08023834228516,4964900.0,,,
2025-01-05,91.90120971110716,92.61732423581914,91.30445013658374,92.08023834228516,4964900.0,,,
2025-01-06,91.5431460349775,93.98986543084617,91.44368737756024,92.62725830078124,8768100.0,0.0,0.0,SBUX
2025-01-07,92.27915535973922,93.14446167221524,91.364123509343,92.33882904052734,6638300.0,0.0,0.0,SBUX
2025-01-08,92.46812592373716,92.50791090432746,91.51330915419705,92.1001205444336,6243700.0,0.0,0.0,SBUX
2025-01-09,92.46812592373716,92.50791090432746,91.51330915419705,92.1001205444336,6243700.0,,,
2025-01-10,91.69234048161242,92.28910003167888,91.43374189424016,91.75201416015624,6550300.0,0.0,0.0,SBUX
2025-01-11,91.69234048161242,92.28910003167888,91.43374189424016,91.75201416015624,6550300.0,,,
2025-01-12,91.69234048161242,92.28910003167888,91.43374189424016,91.75201416015624,6550300.0,,,
2025-01-13,91.77190678298962,93.08478088458509,90.88671176840984,93.00521850585938,6912100.0,0.0,0.0,SBUX
2025-01-14,93.5025169221746,94.37776377048276,92.0205547833288,92.56758880615234,6406200.0,0.0,0.0,SBUX
2025-01-15,93.5920280356877,93.96003343412468,92.44823444592753,92.5775375366211,4554700.0,0.0,0.0,SBUX
2025-01-16,92.36867353174472,94.25841091460627,92.36867353174472,93.92024993896484,6548200.0,0.0,0.0,SBUX
2025-01-17,95.06403805249462,95.34252533121196,94.5866258688297,94.61646270751952,8361900.0,0.0,0.0,SBUX
2025-01-18,95.06403805249462,95.34252533121196,94.5866258688297,94.61646270751952,8361900.0,,,
2025-01-19,95.06403805249462,95.34252533121196,94.5866258688297,94.61646270751952,8361900.0,,,
2025-01-20,95.06403805249462,95.34252533121196,94.5866258688297,94.61646270751952,8361900.0,,,
2025-01-21,94.8949616226613,98.04784751554212,94.8949616226613,97.45108795166016,8803100.0,0.0,0.0,SBUX
2025-01-22,97.45108880731036,98.008063393396,96.93389161605118,97.2024383544922,7678900.0,0.0,0.0,SBUX
2025-01-23,97.47097719551424,97.50081403564424,96.49626408474688,97.46102905273438,7901800.0,0.0,0.0,SBUX
2025-01-24,97.26211317812066,98.47552861624888,97.0930326893873,98.27660369873048,6957100.0,0.0,0.0,SBUX
2025-01-25,97.26211317812066,98.47552861624888,97.0930326893873,98.27660369873048,6957100.0,,,
2025-01-26,97.26211317812066,98.47552861624888,97.0930326893873,98.27660369873048,6957100.0,,,
2025-01-27,97.9881617566534,99.78839609672896,97.5704308399014,99.48006439208984,9654900.0,0.0,0.0,SBUX
2025-01-28,98.40589990667452,100.1365048328401,98.0577832224276,99.8679656982422,14736500.0,0.0,0.0,SBUX
2025-01-29,102.14560248834712,109.48576867648964,102.12571379103012,107.99386596679688,40769300.0,0.0,0.0,SBUX
2025-01-30,108.4115982055664,109.74436099988134,107.44683322760515,108.4115982055664,15023000.0,0.0,0.0,SBUX
2025-01-31,108.411598465137,108.76965572767496,106.91969573396538,107.09872436523438,19142500.0,0.0,0.0,SBUX
2025-02-01,108.411598465137,108.76965572767496,106.91969573396538,107.09872436523438,19142500.0,,,
2025-02-02,108.411598465137,108.76965572767496,106.91969573396538,107.09872436523438,19142500.0,,,
2025-02-03,105.149302921388,107.85462101635456,104.95037800957604,107.57613372802734,8894100.0,0.0,0.0,SBUX
2025-02-04,108.08337088517406,110.47041661460597,107.5462850269362,110.0029525756836,11123700.0,0.0,0.0,SBUX
2025-02-05,109.58522520244657,111.81313108077546,109.26695293411385,111.64405059814452,12826000.0,0.0,0.0,SBUX
2025-02-06,111.4451320731426,111.70372307147788,110.45053029681188,111.09701538085938,11967300.0,0.0,0.0,SBUX
2025-02-07,110.82847455785704,112.0120530819527,109.46586741321084,111.59431457519533,11502400.0,0.0,0.0,SBUX
2025-02-08,110.82847455785704,112.0120530819527,109.46586741321084,111.59431457519533,11502400.0,,,
2025-02-09,110.82847455785704,112.0120530819527,109.46586741321084,111.59431457519533,11502400.0,,,
2025-02-10,111.9722706559861,111.9722706559861,110.40079801620676,110.8483657836914,8348400.0,0.0,0.0,SBUX
2025-02-11,110.28144176146128,111.47496844093682,110.01290262179964,110.43063354492188,4683100.0,0.0,0.0,SBUX
2025-02-12,109.9631709166233,112.57897846751436,109.80403857689907,112.4297866821289,7269400.0,0.0,0.0,SBUX
2025-02-13,112.50935433314498,112.78784161309436,110.927933581705,112.38999938964844,10046300.0,0.0,0.0,SBUX
2025-02-14,112.81999969482422,113.47000122070312,112.02999877929688,112.5500030517578,9115000.0,0.61,0.0,SBUX
2025-02-15,112.81999969482422,113.47000122070312,112.02999877929688,112.5500030517578,9115000.0,,,
2025-02-16,112.81999969482422,113.47000122070312,112.02999877929688,112.5500030517578,9115000.0,,,
2025-02-17,112.81999969482422,113.47000122070312,112.02999877929688,112.5500030517578,9115000.0,,,
2025-02-18,111.8000030517578,113.36000061035156,111.62000274658205,113.02999877929688,7574100.0,0.0,0.0,SBUX
2025-02-19,112.44000244140624,113.33999633789062,112.33999633789062,112.48999786376952,8268900.0,0.0,0.0,SBUX
2025-02-20,112.16999816894533,113.5,111.95999908447266,113.33999633789062,6343800.0,0.0,0.0,SBUX
2025-02-21,113.33000183105467,114.68000030517578,111.62999725341795,111.75,9664700.0,0.0,0.0,SBUX
2025-02-22,113.33000183105467,114.68000030517578,111.62999725341795,111.75,9664700.0,,,
2025-02-23,113.33000183105467,114.68000030517578,111.62999725341795,111.75,9664700.0,,,
2025-02-24,112.33999633789062,113.91000366210938,111.88999938964844,113.19000244140624,13120500.0,0.0,0.0,SBUX
2025-02-25,113.08000183105467,115.23999786376952,112.66999816894533,114.58999633789062,11001800.0,0.0,0.0,SBUX
2025-02-26,114.61000061035156,114.79000091552734,112.26000213623048,113.0,7466800.0,0.0,0.0,SBUX
2025-02-27,113.0,115.6999969482422,112.8000030517578,114.48999786376952,9013700.0,0.0,0.0,SBUX
2025-02-28,115.05999755859376,116.08999633789062,114.2699966430664,115.80999755859376,11466000.0,0.0,0.0,SBUX
2025-03-01,115.05999755859376,116.08999633789062,114.2699966430664,115.80999755859376,11466000.0,,,
2025-03-02,115.05999755859376,116.08999633789062,114.2699966430664,115.80999755859376,11466000.0,,,
2025-03-03,116.04000091552734,117.45999908447266,114.0999984741211,115.41000366210938,9225500.0,0.0,0.0,SBUX
2025-03-04,114.98999786376952,115.2699966430664,112.0,112.05999755859376,12482400.0,0.0,0.0,SBUX
2025-03-05,111.56999969482422,112.5199966430664,110.20999908447266,111.69000244140624,11926800.0,0.0,0.0,SBUX
2025-03-06,110.01000213623048,110.43000030517578,104.91000366210938,105.47000122070312,16321700.0,0.0,0.0,SBUX
2025-03-07,104.7300033569336,106.86000061035156,103.44000244140624,106.4800033569336,11637400.0,0.0,0.0,SBUX
2025-03-08,104.7300033569336,106.86000061035156,103.44000244140624,106.4800033569336,11637400.0,,,
2025-03-09,104.7300033569336,106.86000061035156,103.44000244140624,106.4800033569336,11637400.0,,,
2025-03-10,105.7300033569336,106.0,99.8000030517578,101.12999725341795,15823300.0,0.0,0.0,SBUX
2025-03-11,101.88999938964844,103.0,99.0,99.58000183105467,10663500.0,0.0,0.0,SBUX
2025-03-12,100.3000030517578,100.3000030517578,96.97000122070312,98.69000244140624,9461200.0,0.0,0.0,SBUX
2025-03-13,98.70999908447266,98.87000274658205,95.93000030517578,96.04000091552734,9274300.0,0.0,0.0,SBUX
2025-03-14,96.5199966430664,98.25,96.16000366210938,98.11000061035156,8240400.0,0.0,0.0,SBUX
2025-03-15,96.5199966430664,98.25,96.16000366210938,98.11000061035156,8240400.0,,,
